Accident_Index,Vehicle_Reference,Casualty_Reference,Casualty_Class,Sex_of_Casualty,Age_of_Casualty,Age_Band_of_Casualty,Casualty_Severity,Pedestrian_Location,Pedestrian_Movement,Car_Passenger,Bus_or_Coach_Passenger,Pedestrian_Road_Maintenance_Worker,Casualty_Type,Casualty_Home_Area_Type
200501QK50784,1,1,1,2,45,7,3,0,0,0,0,-1,9,1
200501QK50785,1,1,1,1,44,7,3,0,0,0,0,-1,9,-1
200501QK50787,1,1,3,1,15,3,3,5,2,0,0,-1,0,1
200501QK50788,2,1,1,1,28,6,2,0,0,0,0,-1,1,1
200501QK50789,1,1,2,2,62,9,3,0,0,0,3,-1,11,1
200501QK50790,1,1,1,1,47,8,3,0,0,0,0,-1,9,1
200501QK50792,2,1,1,1,32,6,3,0,0,0,0,-1,20,1
200501QK50793,1,1,1,1,26,6,3,0,0,0,0,-1,9,1
200501QK50794,1,1,1,2,27,6,3,0,0,0,0,-1,3,1
200501QK50795,1,1,2,2,42,7,3,0,0,0,3,-1,11,-1
200501QK50796,2,1,2,2,25,5,3,0,0,1,0,-1,9,1
200501QK50796,2,2,1,2,35,6,3,0,0,0,0,-1,9,1
200501QK50797,1,1,3,1,31,6,3,5,9,0,0,-1,0,-1
200501QK50798,1,1,1,2,32,6,3,0,0,0,0,-1,9,-1
200501QK50799,1,1,2,2,27,6,3,0,0,1,0,-1,9,1
200501QK50800,2,1,2,1,18,4,3,0,0,1,0,-1,9,1
200501QK50801,2,1,1,1,28,6,3,0,0,0,0,-1,5,1
200501QK50802,1,1,1,1,27,6,3,0,0,0,0,-1,3,-1
200501QK50803,1,1,3,2,18,4,3,5,1,0,0,-1,0,1
200501QK50804,1,1,1,1,43,7,3,0,0,0,0,-1,21,1
200501QK50804,2,2,2,2,26,6,2,0,0,2,0,-1,9,1
200501QK50804,2,3,1,1,24,5,3,0,0,0,0,-1,9,1
200501QK50804,2,4,2,1,61,9,3,0,0,1,0,-1,9,-1
200501QK50805,1,1,1,2,32,6,3,0,0,0,0,-1,1,1
200501QK50806,1,1,1,1,46,8,3,0,0,0,0,-1,9,1
200501QK50807,1,1,1,1,35,6,3,0,0,0,0,-1,9,1
200501QK50807,3,2,2,2,73,10,3,0,0,0,4,-1,11,-1
200501QK50808,1,1,1,2,48,8,3,0,0,0,0,-1,9,1
200501QK50808,1,2,3,2,12,3,3,5,1,0,0,-1,0,1
200501QK50809,1,1,1,1,34,6,3,0,0,0,0,-1,1,1
200501QK50810,1,1,1,1,51,8,3,0,0,0,0,-1,9,1
200501QK50810,1,2,2,2,-1,-1,3,0,0,1,0,-1,9,-1
200501QK50811,1,1,1,1,56,9,2,0,0,0,0,-1,90,-1
200501QK50812,1,1,1,1,17,4,2,0,0,0,0,-1,2,1
200501QK50813,1,1,2,2,79,11,2,0,0,0,3,-1,11,-1
200501QK50814,2,1,1,1,21,5,3,0,0,0,0,-1,1,1
200501QK50815,1,2,2,2,13,3,3,0,0,0,0,-1,19,1
200501QK50815,2,1,1,2,39,7,3,0,0,0,0,-1,9,1
200501QK50816,1,1,3,1,46,8,3,5,3,0,0,-1,0,1
200501QK50817,1,1,3,1,50,8,3,4,1,0,0,-1,0,1
200501QK50818,1,1,1,1,33,6,3,0,0,0,0,-1,9,1
200501QK50819,1,1,2,2,48,8,3,0,0,0,3,-1,11,1
200501QK50820,2,1,1,1,24,5,2,0,0,0,0,-1,3,-1
200501QK50822,2,1,1,1,24,5,3,0,0,0,0,-1,9,1
200501QK50823,1,1,1,1,25,5,3,0,0,0,0,-1,1,1
200501QK50824,1,1,2,1,22,5,3,0,0,2,0,-1,9,1
200501QK50824,1,2,2,1,24,5,3,0,0,1,0,-1,9,1
200501QK50825,1,1,1,1,80,11,2,0,0,0,0,-1,9,1
200501QK50826,1,1,1,1,26,6,3,0,0,0,0,-1,3,-1
200501QK50827,1,1,1,1,37,7,3,0,0,0,0,-1,9,1
200501QK50830,1,1,1,1,39,7,3,0,0,0,0,-1,9,1
200501QK50831,1,1,2,2,36,7,3,0,0,1,0,-1,9,1
200501QK50832,1,1,1,1,31,6,3,0,0,0,0,-1,4,1
200501QK50833,2,1,1,1,26,6,3,0,0,0,0,-1,9,-1
200501QK50834,1,1,1,2,40,7,3,0,0,0,0,-1,9,1
200501QK50835,2,1,1,2,37,7,3,0,0,0,0,-1,9,-1
200501QK50836,1,1,1,1,24,5,3,0,0,0,0,-1,9,1
200501QK50836,1,2,2,1,22,5,3,0,0,1,0,-1,9,1
200501QK50837,1,1,2,1,-1,-1,3,0,0,2,0,-1,8,-1
200501QK50838,1,1,1,1,-1,-1,3,0,0,0,0,-1,19,1
200501QK50839,1,1,2,2,12,3,3,0,0,0,3,-1,11,-1
200501QK50840,1,1,2,2,38,7,3,0,0,1,0,-1,9,1
200501QK50841,1,1,1,1,62,9,3,0,0,0,0,-1,1,1
200501QK50843,1,1,3,2,23,5,3,4,1,0,0,-1,0,1
200501QK50844,2,1,1,1,48,8,3,0,0,0,0,-1,9,1
200501QK50845,1,1,1,1,33,6,3,0,0,0,0,-1,9,1
200501QK50846,1,1,1,1,25,5,3,0,0,0,0,-1,5,1
200501QK50849,1,1,3,1,-1,-1,3,5,2,0,0,-1,0,-1
200501QK50850,1,1,2,2,66,10,3,0,0,1,0,-1,9,1
200501QK50851,1,1,1,1,44,7,3,0,0,0,0,-1,9,1
200501QK50852,2,1,1,1,29,6,3,0,0,0,0,-1,5,1
200501QK50853,2,1,1,1,53,8,3,0,0,0,0,-1,9,1
200501QK50857,1,1,3,1,28,6,3,9,9,0,0,-1,0,-1
200501QK50858,1,1,1,2,25,5,3,0,0,0,0,-1,9,-1
200501QK50859,1,1,1,1,33,6,3,0,0,0,0,-1,9,1
200501QK50860,1,1,2,1,-1,-1,3,0,0,1,0,-1,9,1
200501QK50861,1,1,1,2,30,6,3,0,0,0,0,-1,9,1
200501QK50862,1,1,1,1,38,7,3,0,0,0,0,-1,9,1
200501QK50863,1,1,1,2,42,7,2,0,0,0,0,-1,9,1
200501QK50864,2,1,1,2,38,7,3,0,0,0,0,-1,5,1
200501QK50865,2,1,1,1,36,7,3,0,0,0,0,-1,11,1
200501QK50866,1,1,2,2,32,6,3,0,0,1,0,-1,9,-1
200501QK50866,1,2,2,2,39,7,3,0,0,2,0,-1,9,1
200501QK50867,1,1,2,1,25,5,2,0,0,0,3,-1,11,-1
200501QK50868,1,1,1,1,36,7,3,0,0,0,0,-1,9,1
200501QK50869,1,1,2,2,37,7,3,0,0,0,2,-1,11,-1
200501QK50870,2,1,1,1,41,7,3,0,0,0,0,-1,9,1
200501QK50871,2,1,1,2,34,6,3,0,0,0,0,-1,9,1
200501QK50872,1,1,1,1,28,6,3,0,0,0,0,-1,9,-1
200501QK50872,1,2,2,1,17,4,3,0,0,1,0,-1,9,-1
200501QK50873,1,1,1,2,19,4,2,0,0,0,0,-1,9,1
200501QK50873,1,2,2,2,18,4,3,0,0,1,0,-1,9,-1
200501QK50873,1,3,2,2,19,4,3,0,0,2,0,-1,9,1
200501QK50873,2,4,2,2,62,9,2,0,0,1,0,-1,9,1
200501QK50874,1,1,1,1,33,6,3,0,0,0,0,-1,5,1
200501QK50875,1,1,1,1,26,6,3,0,0,0,0,-1,9,1
200501QK50877,1,1,3,1,22,5,3,5,1,0,0,-1,0,-1
200501QK50880,1,1,2,1,21,5,3,0,0,1,0,-1,9,1
200501QK50880,1,2,2,1,19,4,3,0,0,2,0,-1,9,-1
200501QK50880,1,3,2,1,21,5,3,0,0,2,0,-1,9,-1
200501QK50882,1,1,3,2,64,9,3,5,9,0,0,-1,0,1
200501QK50890,2,1,1,1,38,7,3,0,0,0,0,-1,2,-1
200501QK50891,1,1,3,1,36,7,3,5,3,0,0,-1,0,-1
200501QK50892,1,1,2,2,-1,-1,3,0,0,0,4,-1,11,-1
200501QK50896,1,1,1,1,54,8,2,0,0,0,0,-1,9,-1
200501QK50901,1,1,1,1,42,7,3,0,0,0,0,-1,9,1
200501QK50901,2,2,1,1,33,6,3,0,0,0,0,-1,20,1
200501QK50909,1,1,1,1,48,8,3,0,0,0,0,-1,9,-1
200501QK50910,1,1,1,1,16,4,3,0,0,0,0,-1,2,-1
200501QK50911,2,1,1,1,43,7,3,0,0,0,0,-1,9,1
200501QK50912,1,1,1,1,35,6,2,0,0,0,0,-1,9,1
200501QK50913,2,1,1,1,69,10,3,0,0,0,0,-1,9,-1
200501QK50919,1,1,3,1,44,7,2,10,1,0,0,-1,0,-1
200501QK59011,1,1,3,1,5,1,3,1,1,0,0,-1,0,1
200501QK59021,1,1,3,2,47,8,3,10,3,0,0,-1,0,1
200501QK59024,2,1,1,1,-1,-1,3,0,0,0,0,-1,2,-1
200501QK59032,2,1,1,1,57,9,3,0,0,0,0,-1,9,-1
200501QK59033,1,1,1,1,-1,-1,3,0,0,0,0,-1,9,-1
200501QK59041,3,1,1,1,29,6,3,0,0,0,0,-1,2,1
200501QK59042,1,1,1,1,24,5,2,0,0,0,0,-1,9,1
200501QK59042,1,2,2,1,17,4,2,0,0,1,0,-1,9,1
200501QK59042,2,3,1,1,17,4,3,0,0,0,0,-1,9,1
200501QK59048,1,1,1,1,52,8,3,0,0,0,0,-1,3,1
200501QK59105,1,1,1,1,43,7,2,0,0,0,0,-1,9,1
200501QK59105,2,2,1,1,-1,-1,3,0,0,0,0,-1,9,1
200501QK59122,1,1,1,1,48,8,3,0,0,0,0,-1,9,-1
200501RG40001,1,1,1,2,33,6,2,0,0,0,0,-1,9,1
200501RG40004,2,1,1,1,21,5,2,0,0,0,0,-1,3,1
200501RG40009,1,1,3,2,4,1,3,5,1,0,0,-1,0,1
200501RG40010,1,1,3,1,33,6,2,5,3,0,0,-1,0,1
200501RG40011,1,1,2,2,26,6,3,0,0,2,0,-1,9,1
200501RG40011,1,2,1,1,41,7,3,0,0,0,0,-1,9,1
200501RG40012,1,1,1,1,43,7,3,0,0,0,0,-1,9,1
200501RG40013,1,1,2,1,73,10,3,0,0,0,3,-1,11,-1
200501RG40014,1,1,3,1,15,3,3,5,1,0,0,-1,0,-1
200501RG40015,1,1,1,2,32,6,3,0,0,0,0,-1,9,1
200501RG40016,2,1,1,1,54,8,3,0,0,0,0,-1,9,1
200501RG40017,2,1,1,2,22,5,3,0,0,0,0,-1,2,1
200501RG40019,1,1,3,1,21,5,3,5,1,0,0,-1,0,-1
200501RG40020,1,1,1,2,15,3,3,0,0,0,0,-1,1,1
200501RG40021,1,1,1,1,36,7,3,0,0,0,0,-1,9,2
200501RG40023,2,1,1,1,26,6,3,0,0,0,0,-1,9,1
200501RG40024,1,1,3,2,40,7,2,5,1,0,0,-1,0,-1
200501RG40025,1,1,1,2,51,8,3,0,0,0,0,-1,9,1
200501RG40027,2,1,2,2,56,9,3,0,0,1,0,-1,9,1
200501RG40028,1,1,1,2,42,7,3,0,0,0,0,-1,9,1
200501RG40030,1,1,1,1,27,6,3,0,0,0,0,-1,9,1
200501RG40032,2,1,1,1,28,6,2,0,0,0,0,-1,3,1
200501RG40035,1,1,1,1,52,8,3,0,0,0,0,-1,9,1
200501RG40036,1,1,2,2,23,5,3,0,0,1,0,-1,9,1
200501RG40036,2,2,1,2,29,6,3,0,0,0,0,-1,9,1
200501RG40037,2,1,1,1,36,7,2,0,0,0,0,-1,1,1
200501RG40038,1,1,2,2,63,9,3,0,0,0,3,-1,11,1
200501RG40039,2,1,1,1,45,7,3,0,0,0,0,-1,5,2
200501RG40044,1,1,3,1,19,4,3,9,5,0,0,-1,0,1
200501RG40045,1,1,1,1,34,6,3,0,0,0,0,-1,9,1
200501RG40046,1,1,2,2,79,11,3,0,0,0,4,-1,11,1
200501RG40047,1,1,1,2,54,8,3,0,0,0,0,-1,9,-1
200501RG40047,1,2,2,2,22,5,2,0,0,1,0,-1,9,1
200501RG40047,1,3,2,2,22,5,3,0,0,2,0,-1,9,-1
200501RG40047,1,4,2,1,13,3,3,0,0,2,0,-1,9,1
200501RG40047,2,5,2,1,50,8,3,0,0,1,0,-1,9,1
200501RG40049,1,1,1,1,23,5,2,0,0,0,0,-1,9,1
200501RG40050,1,1,3,1,22,5,3,5,1,0,0,-1,0,1
200501RG40051,1,1,3,1,38,7,3,4,3,0,0,-1,0,-1
200501RG40052,1,1,2,2,22,5,3,0,0,1,0,-1,9,1
200501RG40052,1,2,2,2,23,5,3,0,0,2,0,-1,9,1
200501RG40053,1,1,1,2,60,9,3,0,0,0,0,-1,9,1
200501RG40054,1,1,2,2,-1,-1,3,0,0,1,0,-1,9,1
200501RG40054,2,2,1,2,20,4,3,0,0,0,0,-1,9,1
200501RG40055,2,1,3,1,-1,-1,3,10,1,0,0,-1,0,-1
200501RG40058,1,1,1,1,57,9,3,0,0,0,0,-1,3,1
200501RG40059,1,1,2,2,77,11,3,0,0,0,4,-1,11,1
200501RG40060,1,1,1,1,17,4,3,0,0,0,0,-1,3,1
200501RG40061,1,1,1,2,42,7,3,0,0,0,0,-1,9,1
200501RG40061,1,2,2,2,20,4,3,0,0,1,0,-1,9,1
200501RG40061,2,3,1,2,31,6,3,0,0,0,0,-1,9,1
200501RG40062,1,1,1,1,37,7,3,0,0,0,0,-1,9,1
200501RG40063,1,1,3,1,52,8,2,5,1,0,0,-1,0,3
200501RG40064,1,1,3,1,9,2,3,5,4,0,0,-1,0,1
200501RG40065,1,1,1,1,33,6,3,0,0,0,0,-1,11,1
200501RG40065,2,2,1,2,20,4,3,0,0,0,0,-1,9,1
200501RG40066,1,1,2,2,92,11,3,0,0,2,0,-1,8,1
200501RG40069,1,1,3,1,9,2,3,5,4,0,0,-1,0,1
200501RG40070,2,1,2,2,34,6,3,0,0,1,0,-1,9,1
200501RG40071,2,1,1,1,25,5,3,0,0,0,0,-1,9,1
200501RG40072,1,1,1,2,45,7,3,0,0,0,0,-1,5,1
200501RG40073,2,1,1,2,41,7,3,0,0,0,0,-1,9,1
200501RG40074,1,1,2,1,-1,-1,3,0,0,1,0,-1,9,1
200501RG40074,1,2,2,2,-1,-1,3,0,0,2,0,-1,9,1
200501RG40075,1,1,2,2,37,7,3,0,0,1,0,-1,9,-1
200501RG40077,2,1,2,2,6,2,3,0,0,2,0,-1,9,1
200501RG40078,1,1,3,1,2,1,3,1,1,0,0,-1,0,1
200501RG40079,1,1,1,1,26,6,3,0,0,0,0,-1,3,1
200501RG40080,1,1,3,2,26,6,3,5,1,0,0,-1,0,-1
200501RG40082,1,1,1,1,17,4,3,0,0,0,0,-1,3,1
200501RG40083,1,1,2,2,82,11,3,0,0,0,4,-1,11,1
200501RG40084,1,1,2,1,80,11,3,0,0,0,4,-1,11,1
200501RG40085,1,1,1,1,34,6,3,0,0,0,0,-1,9,1
200501RG40086,1,1,3,2,24,5,3,1,1,0,0,-1,0,1
200501RG40087,1,1,1,1,23,5,3,0,0,0,0,-1,9,1
200501RG40087,1,2,2,1,-1,-1,3,0,0,1,0,-1,9,-1
200501RG40087,1,3,2,2,-1,-1,3,0,0,2,0,-1,9,-1
200501RG40088,2,1,1,1,34,6,3,0,0,0,0,-1,3,1
200501RG40089,1,1,1,2,39,7,3,0,0,0,0,-1,9,1
200501RG40090,1,1,1,2,27,6,3,0,0,0,0,-1,9,1
200501RG40091,1,1,3,1,-1,-1,3,6,9,0,0,-1,0,1
200501RG40092,1,1,2,2,28,6,3,0,0,2,0,-1,9,1
200501RG40092,1,2,2,1,12,3,3,0,0,1,0,-1,9,1
200501RG40092,2,3,2,1,32,6,3,0,0,2,0,-1,9,1
200501RG40093,1,1,2,2,77,11,3,0,0,0,3,-1,11,1
200501RG40094,2,1,1,2,51,8,3,0,0,0,0,-1,10,1
200501RG40095,1,1,3,1,75,10,3,4,3,0,0,-1,0,-1
200501RG40096,1,1,1,1,28,6,3,0,0,0,0,-1,4,1
200501RG40097,2,1,1,1,21,5,3,0,0,0,0,-1,1,1
200501RG40098,1,1,1,1,16,4,3,0,0,0,0,-1,2,1
200501RG40099,1,1,1,1,48,8,3,0,0,0,0,-1,1,1
200501RG40100,1,1,1,2,41,7,3,0,0,0,0,-1,9,1
200501RG40101,1,1,3,1,12,3,3,5,1,0,0,-1,0,1
200501RG40102,1,1,3,1,45,7,2,5,1,0,0,-1,0,-1
200501RG40103,1,1,3,2,25,5,3,4,3,0,0,-1,0,1
200501RG40104,1,1,3,1,13,3,3,5,1,0,0,-1,0,1
200501RG40105,1,1,1,2,26,6,3,0,0,0,0,-1,9,1
200501RG40107,2,1,1,1,14,3,3,0,0,0,0,-1,1,1
200501RG40108,1,1,3,1,27,6,3,9,9,0,0,-1,0,-1
200501RG40109,1,1,3,2,37,7,3,1,1,0,0,-1,0,1
200501RG40110,1,1,3,1,28,6,3,5,1,0,0,-1,0,-1
200501RG40111,1,1,1,1,67,10,3,0,0,0,0,-1,9,-1
200501RG40112,1,1,1,1,49,8,2,0,0,0,0,-1,9,1
200501RG40112,2,2,1,1,34,6,3,0,0,0,0,-1,9,1
200501RG40114,1,1,2,2,45,7,3,0,0,0,4,-1,11,-1
200501RG40115,2,1,1,1,16,4,2,0,0,0,0,-1,3,-1
200501RG40116,1,1,2,1,1,1,3,0,0,2,0,-1,9,1
200501RG40117,1,1,1,2,33,6,3,0,0,0,0,-1,9,-1
200501RG40118,1,1,1,1,29,6,3,0,0,0,0,-1,5,1
200501RG40119,1,1,1,1,39,7,3,0,0,0,0,-1,9,1
200501RG40121,1,1,2,2,-1,-1,3,0,0,1,0,-1,9,1
200501RG40122,2,1,1,1,-1,-1,2,0,0,0,0,-1,5,1
200501RG40123,1,1,1,1,18,4,3,0,0,0,0,-1,9,1
200501RG40124,1,1,1,1,22,5,3,0,0,0,0,-1,1,1
200501RG40125,2,1,1,1,45,7,3,0,0,0,0,-1,19,-1
200501RG40126,1,1,2,2,52,8,3,0,0,0,3,-1,11,-1
200501RG40128,2,1,1,1,48,8,3,0,0,0,0,-1,9,-1
200501RG40130,1,1,1,1,21,5,3,0,0,0,0,-1,9,1
200501RG40130,2,2,2,2,83,11,3,0,0,1,0,-1,8,-1
200501RG40131,1,1,1,2,24,5,3,0,0,0,0,-1,9,1
200501RG40132,1,1,3,2,13,3,2,5,3,0,0,-1,0,1
200501RG40133,1,1,1,1,22,5,3,0,0,0,0,-1,9,-1
200501RG40133,2,2,1,1,40,7,2,0,0,0,0,-1,9,1
200501RG40134,2,1,1,1,36,7,2,0,0,0,0,-1,5,1
200501RG40135,1,1,2,2,15,3,3,0,0,1,0,-1,9,1
200501RG40136,1,1,1,1,31,6,3,0,0,0,0,-1,4,1
200501RG40137,2,1,1,1,37,7,2,0,0,0,0,-1,1,-1
200501RG40138,1,1,1,2,24,5,3,0,0,0,0,-1,9,1
200501RG40140,1,1,1,1,-1,-1,3,0,0,0,0,-1,9,1
200501RG40140,1,2,2,2,-1,-1,3,0,0,1,0,-1,9,1
200501RG40142,1,1,1,2,36,7,3,0,0,0,0,-1,9,1
200501RG40144,1,2,1,1,25,5,3,0,0,0,0,-1,9,1
200501RG40144,1,3,2,1,-1,-1,3,0,0,1,0,-1,9,1
200501RG40144,2,1,1,2,38,7,3,0,0,0,0,-1,9,1
200501RG40145,1,1,3,1,71,10,3,5,1,0,0,-1,0,-1
200501RG40146,2,1,1,2,42,7,3,0,0,0,0,-1,1,1
200501RG40147,1,1,3,1,44,7,3,5,1,0,0,-1,0,1
200501RG40148,1,1,3,2,44,7,3,5,3,0,0,-1,0,1
200501RG40148,1,2,3,2,11,3,3,5,3,0,0,-1,0,-1
200501RG40149,1,1,1,1,22,5,3,0,0,0,0,-1,9,1
200501RG40150,1,1,3,2,69,10,3,1,1,0,0,-1,0,1
200501RG40157,1,1,1,1,-1,-1,3,0,0,0,0,-1,9,1
200501RG40158,2,1,1,2,30,6,2,0,0,0,0,-1,5,1
200501RG40159,1,1,1,1,27,6,3,0,0,0,0,-1,9,1
200501RG40160,1,1,1,1,54,8,3,0,0,0,0,-1,9,1
200501RG40161,1,1,3,2,24,5,3,5,1,0,0,-1,0,1
200501RG40162,1,1,2,1,18,4,3,0,0,0,0,-1,5,1
200501RG40162,1,2,1,1,37,7,3,0,0,0,0,-1,5,1
200501RG40164,1,1,1,1,38,7,3,0,0,0,0,-1,9,1
200501RG40165,1,1,1,1,22,5,3,0,0,0,0,-1,3,1
200501RG40166,1,1,1,2,22,5,3,0,0,0,0,-1,9,1
200501RG40169,1,1,1,1,51,8,3,0,0,0,0,-1,5,1
200501RG40171,1,1,3,2,28,6,3,5,1,0,0,-1,0,1
200501RG40172,2,1,2,2,30,6,3,0,0,1,0,-1,9,1
200501RG40173,1,1,1,2,39,7,3,0,0,0,0,-1,9,1
200501RG40174,1,1,3,1,43,7,3,6,9,0,0,-1,0,1
200501RG40175,1,1,1,2,39,7,3,0,0,0,0,-1,9,1
200501RG40176,1,1,1,2,33,6,3,0,0,0,0,-1,9,1
200501RG40177,1,1,1,1,17,4,3,0,0,0,0,-1,2,1
200501RG40178,1,1,1,2,22,5,3,0,0,0,0,-1,9,3
200501RG40179,1,1,2,2,40,7,3,0,0,0,2,-1,11,1
200501RG40180,1,1,2,2,81,11,3,0,0,2,0,-1,9,1
200501RG40181,1,1,1,1,21,5,3,0,0,0,0,-1,3,-1
200501RG40182,1,1,1,1,19,4,3,0,0,0,0,-1,9,-1
200501RG40191,1,1,1,1,43,7,3,0,0,0,0,-1,9,1
200501RG40192,1,1,1,2,27,6,3,0,0,0,0,-1,9,1
200501RG40193,1,1,3,2,29,6,3,5,1,0,0,-1,0,1
200501RG40194,1,1,2,2,23,5,3,0,0,1,0,-1,9,-1
200501RG40195,1,1,2,2,43,7,3,0,0,1,0,-1,9,1
200501RG40196,2,1,1,2,40,7,3,0,0,0,0,-1,9,1
200501RG40196,2,2,2,1,10,2,3,0,0,1,0,-1,9,1
200501RG40196,2,3,2,2,7,2,3,0,0,2,0,-1,9,1
200501RG40196,2,4,2,2,4,1,3,0,0,2,0,-1,9,1
200501RG40197,2,1,1,1,16,4,3,0,0,0,0,-1,2,1
200501RG40198,1,1,1,2,39,7,3,0,0,0,0,-1,9,1
200501RG40200,1,1,3,1,14,3,3,5,1,0,0,-1,0,1
200501RG40201,1,1,1,1,39,7,3,0,0,0,0,-1,4,-1
200501RG40202,1,1,1,2,30,6,3,0,0,0,0,-1,3,-1
200501RG40204,1,1,3,1,12,3,3,5,2,0,0,-1,0,1
200501RG40205,2,1,1,1,50,8,3,0,0,0,0,-1,19,1
200501RG40206,1,1,3,1,23,5,3,1,3,0,0,-1,0,-1
200501RG40208,1,1,1,1,-1,-1,3,0,0,0,0,-1,1,1
200501RG40209,1,1,1,2,22,5,3,0,0,0,0,-1,9,1
200501RG40210,1,1,3,1,48,8,3,9,9,0,0,-1,0,1
200501RG40211,1,1,2,2,77,11,3,0,0,0,1,-1,11,1
200501RG40212,1,1,1,1,41,7,3,0,0,0,0,-1,5,-1
200501RG40213,1,1,1,2,25,5,3,0,0,0,0,-1,5,1
200501RG40214,1,1,1,1,37,7,3,0,0,0,0,-1,4,1
200501RG40215,1,1,1,1,16,4,3,0,0,0,0,-1,5,1
200501RG40216,2,1,1,1,16,4,3,0,0,0,0,-1,2,1
200501RG40217,2,1,1,1,-1,-1,3,0,0,0,0,-1,5,-1
200501RG40218,2,1,1,2,29,6,3,0,0,0,0,-1,9,1
200501RG40220,1,1,3,2,36,7,3,1,1,0,0,-1,0,1
200501RG40221,1,1,2,2,17,4,3,0,0,1,0,-1,9,1
200501RG40224,1,1,3,2,56,9,3,9,5,0,0,-1,0,1
200501RG40226,1,1,3,2,12,3,3,1,1,0,0,-1,0,1
200501RG40227,1,1,3,2,81,11,2,5,1,0,0,-1,0,-1
200501RG40229,2,1,1,1,-1,-1,3,0,0,0,0,-1,2,-1
200501RG40230,1,1,1,1,41,7,3,0,0,0,0,-1,9,1
200501RG40230,1,2,2,1,4,1,3,0,0,1,0,-1,9,-1
200501RG40231,1,1,1,1,34,6,3,0,0,0,0,-1,4,1
200501RG40232,1,1,3,1,47,8,3,5,1,0,0,-1,0,-1
200501RG40235,1,2,2,2,24,5,3,0,0,1,0,-1,9,1
200501RG40235,2,1,1,1,27,6,3,0,0,0,0,-1,9,1
200501RG40236,1,1,1,2,31,6,3,0,0,0,0,-1,9,1
200501RG40237,1,1,1,2,28,6,3,0,0,0,0,-1,9,1
200501RG40238,1,1,1,1,44,7,2,0,0,0,0,-1,5,1
200501RG40240,1,1,1,1,40,7,3,0,0,0,0,-1,9,1
200501RG40242,2,1,1,2,32,6,3,0,0,0,0,-1,5,1
200501RG40243,1,1,1,2,38,7,3,0,0,0,0,-1,9,1
200501RG40244,1,1,3,1,43,7,3,5,1,0,0,-1,0,1
200501RG40245,1,1,3,2,9,2,3,4,1,0,0,-1,0,1
200501RG40246,1,1,3,2,35,6,3,9,5,0,0,-1,0,1
200501RG40248,1,1,3,2,37,7,3,9,9,0,0,-1,0,1
200501RG40249,1,1,1,1,36,7,3,0,0,0,0,-1,3,1
200501RG40250,1,1,1,2,42,7,3,0,0,0,0,-1,9,1
200501RG40251,1,1,3,1,54,8,3,4,1,0,0,-1,0,1
200501RG40252,1,1,1,2,34,6,3,0,0,0,0,-1,9,1
200501RG40252,2,2,2,1,13,3,3,0,0,2,0,-1,9,-1
200501RG40253,2,1,1,1,17,4,2,0,0,0,0,-1,2,1
200501RG40254,2,1,1,1,46,8,3,0,0,0,0,-1,5,1
200501RG40255,1,1,2,1,37,7,3,0,0,1,0,-1,8,1
200501RG40256,2,1,2,1,11,3,3,0,0,1,0,-1,9,-1
200501RG40257,2,1,3,1,46,8,3,6,9,0,0,-1,0,1
200501RG40257,2,2,3,2,15,3,3,9,9,0,0,-1,0,1
200501RG40258,1,1,1,2,24,5,3,0,0,0,0,-1,9,1
200501RG40259,1,1,3,1,3,1,3,5,1,0,0,-1,0,1
200501RG40261,1,1,2,2,-1,-1,3,0,0,1,0,-1,9,1
200501RG40262,1,1,1,1,36,7,3,0,0,0,0,-1,3,1
200501RG40263,1,1,1,1,39,7,3,0,0,0,0,-1,9,1
200501RG40265,1,1,1,1,39,7,3,0,0,0,0,-1,3,1
200501RG40266,1,1,1,1,47,8,3,0,0,0,0,-1,9,1
200501RG40269,1,1,1,1,39,7,3,0,0,0,0,-1,5,1
200501RG40270,1,1,1,2,50,8,3,0,0,0,0,-1,9,1
200501RG40270,2,2,1,2,46,8,3,0,0,0,0,-1,9,1
200501RG40271,1,1,3,2,13,3,3,6,9,0,0,-1,0,-1
200501RG40272,2,2,1,1,31,6,3,0,0,0,0,-1,9,1
200501RG40272,3,1,1,2,25,5,3,0,0,0,0,-1,9,1
200501RG40273,1,1,3,1,37,7,3,1,3,0,0,-1,0,1
200501RG40274,2,1,1,1,39,7,3,0,0,0,0,-1,9,1
200501RG40274,3,2,1,1,35,6,3,0,0,0,0,-1,9,1
200501RG40275,1,1,2,1,5,1,3,0,0,2,0,-1,9,-1
200501RG40276,1,1,1,1,37,7,3,0,0,0,0,-1,9,1
200501RG40277,1,1,3,1,39,7,3,6,9,0,0,-1,0,1
200501RG40279,1,1,2,2,71,10,3,0,0,0,3,-1,11,-1
200501RG40280,1,1,1,1,20,4,3,0,0,0,0,-1,9,1
200501RG40281,1,1,3,2,26,6,3,4,2,0,0,-1,0,1
200501RG40282,1,1,1,2,35,6,3,0,0,0,0,-1,9,1
200501RG40282,2,2,1,2,25,5,3,0,0,0,0,-1,9,-1
200501RG40283,1,1,3,2,44,7,3,5,1,0,0,-1,0,1
200501RG40284,2,1,1,1,35,6,3,0,0,0,0,-1,9,1
200501RG40285,1,1,1,1,24,5,3,0,0,0,0,-1,9,1
200501RG40287,2,1,1,2,35,6,3,0,0,0,0,-1,9,1
200501RG40287,2,2,2,2,9,2,3,0,0,2,0,-1,9,1
