Accident_Index,Vehicle_Reference,Vehicle_Type,Towing_and_Articulation,Vehicle_Manoeuvre,Vehicle_Location_Restricted_Lane,Junction_Location,Skidding_and_Overturning,Hit_Object_in_Carriageway,Vehicle_Leaving_Carriageway,Hit_Object_off_Carriageway,1st_Point_of_Impact,Was_Vehicle_Left_Hand_Drive?,Journey_Purpose_of_Driver,Sex_of_Driver,Age_of_Driver,Age_Band_of_Driver,Engine_Capacity_(CC),Propulsion_Code,Age_of_Vehicle,Driver_IMD_Decile,Driver_Home_Area_Type
200501GD10162,2,5,0,18,0,8,0,0,0,0,1,1,15,1,35,6,600,1,14,3,1
200501GD10163,1,9,0,18,0,0,0,0,0,0,1,1,15,3,-1,-1,-1,-1,-1,-1,-1
200501GD10165,1,9,0,1,0,2,0,0,0,0,2,1,15,1,25,5,-1,-1,-1,4,1
200501GD10168,1,9,0,18,0,0,0,0,0,0,2,1,15,1,47,8,-1,-1,-1,5,1
200501GD10168,2,9,0,18,0,0,0,0,0,0,1,1,15,3,-1,-1,-1,-1,-1,-1,-1
200501GD10169,1,9,0,2,0,1,0,0,0,0,3,1,15,1,62,9,1995,2,3,1,1
200501GD10169,2,9,0,18,0,2,0,0,0,0,3,1,15,1,-1,-1,-1,-1,-1,-1,-1
200501GD10170,1,21,1,1,0,0,0,0,0,0,2,1,1,1,32,6,12130,2,4,8,1
200501GD10171,1,9,0,18,0,1,0,0,0,0,3,1,15,1,37,7,1998,1,5,3,1
200501GD10173,1,9,0,18,0,0,0,0,0,0,1,1,15,2,36,7,1796,1,11,2,1
200501GD10174,1,9,0,5,0,1,0,0,0,0,4,1,15,1,22,5,1595,1,8,2,1
200501GD10176,1,9,0,18,0,8,0,0,0,0,1,1,15,1,35,6,-1,-1,-1,3,1
200501GD10176,2,9,0,18,0,8,0,0,0,0,0,1,15,1,-1,-1,2594,1,14,-1,-1
200501GD10177,1,9,0,18,0,0,0,0,0,0,3,1,15,1,34,6,1299,1,3,1,1
200501GD10177,2,3,0,14,0,0,0,0,0,0,1,1,15,1,30,6,124,1,1,-1,-1
200501GD10178,1,11,0,18,0,0,0,0,0,0,0,1,15,1,64,9,9200,2,2,1,1
200501GD10179,1,9,0,3,0,8,0,0,0,0,4,1,15,2,36,7,-1,-1,-1,2,1
200501GD10179,2,9,0,9,0,6,0,0,0,0,1,1,15,1,-1,-1,-1,-1,-1,-1,-1
200501GD10180,1,9,0,3,0,0,0,0,0,0,2,1,15,1,33,6,-1,-1,-1,2,1
200501GD10180,2,9,0,14,0,0,0,0,0,0,1,1,15,1,-1,-1,1985,1,16,-1,-1
200501GD10182,1,9,0,3,0,0,0,0,0,0,2,1,15,1,51,8,1587,1,8,2,1
200501GD10182,2,9,0,18,0,0,0,0,0,0,1,1,15,1,-1,-1,4398,1,6,2,1
200501GD10183,1,9,0,9,0,8,0,0,0,0,1,1,15,1,-1,-1,-1,-1,-1,10,1
200501GD10192,1,9,0,5,0,2,0,0,0,0,3,1,15,2,25,5,1600,1,6,-1,-1
200501GD10192,2,9,0,18,0,2,0,0,0,0,4,1,15,2,22,5,1370,1,7,2,1
200501GD10196,1,9,0,18,0,0,0,0,0,0,1,1,15,1,-1,-1,2435,1,8,-1,-1
200501GD10197,1,11,0,4,0,0,0,0,0,0,0,1,1,1,34,6,7300,2,2,1,1
200501GD10198,1,11,0,18,0,1,0,0,0,0,3,1,15,1,29,6,-1,2,6,3,1
200501GD10198,2,9,0,7,0,1,0,0,0,0,4,1,15,2,-1,-1,1299,1,6,3,1
200501GD10201,1,5,0,18,0,1,0,0,0,0,0,1,15,1,40,7,738,1,20,1,1
200501GD10201,2,8,0,9,0,1,0,0,0,0,0,1,15,1,-1,-1,-1,-1,-1,-1,-1
200501GD10202,1,2,0,18,0,1,0,0,0,0,1,1,15,1,35,6,-1,-1,-1,6,1
200501GD10202,2,8,0,7,0,1,0,0,0,0,3,1,1,1,39,7,2664,2,5,5,1
200501GD10203,1,9,0,3,0,1,0,0,0,0,2,1,15,1,21,5,1199,1,4,4,1
200501GD10203,2,8,0,4,0,1,0,0,0,0,1,1,1,1,44,7,-1,-1,-1,7,1
200501GD10204,1,11,0,4,0,2,0,0,0,0,4,1,1,3,-1,-1,-1,-1,-1,-1,-1
200501GD10205,1,1,0,18,0,0,0,8,0,0,1,1,15,1,31,6,-1,-1,-1,2,1
200501GD10205,2,9,0,2,0,0,0,0,0,0,3,1,15,3,-1,-1,-1,-1,-1,-1,-1
200501GD10207,1,1,0,18,0,1,0,0,0,0,1,1,15,2,41,7,-1,-1,-1,3,1
200501GD10207,2,20,0,7,0,1,0,0,0,0,4,1,15,1,64,9,3908,2,10,6,1
200501GD10209,1,4,0,18,0,0,0,0,0,0,4,1,15,1,30,6,-1,-1,-1,1,1
200501GD10209,2,9,0,6,0,0,0,0,0,0,3,1,15,1,30,6,1596,1,2,2,1
200501GD10210,1,9,0,3,0,1,0,0,0,0,2,1,15,2,42,7,1598,1,9,2,1
200501GD10210,2,9,0,18,0,1,0,0,0,0,1,1,15,1,-1,-1,-1,-1,-1,-1,-1
200501GD10212,1,3,0,18,0,0,0,0,0,0,4,1,15,1,33,6,124,1,1,3,1
200501GD10212,2,9,0,5,0,0,0,0,0,0,1,1,15,1,49,8,1589,1,10,1,1
200501GD10213,1,11,0,18,0,0,0,0,0,0,0,1,1,1,52,8,8268,2,3,8,1
200501GD10214,1,9,0,9,0,1,0,0,0,0,3,1,15,1,41,7,1998,2,2,-1,-1
200501GD10214,2,3,0,18,0,1,0,0,0,0,1,1,15,1,29,6,125,1,-1,2,1
200501GD10215,1,9,0,18,0,2,0,0,0,0,1,1,15,1,25,5,1396,1,11,3,1
200501GD10216,1,11,0,9,0,8,0,0,0,0,0,1,1,1,28,6,8268,2,4,-1,-1
200501GD10217,1,9,0,18,0,2,0,0,0,0,1,1,15,1,38,7,1850,1,5,2,1
200501GD10218,1,9,0,18,0,8,0,0,0,0,1,1,15,1,70,10,1599,1,8,2,1
200501GD10218,2,9,0,9,0,8,0,0,0,0,1,1,15,3,-1,-1,1996,1,11,-1,-1
200501GD10219,1,11,0,4,0,1,0,0,0,0,0,1,15,1,62,9,-1,2,40,4,3
200501GD10220,1,1,0,7,0,1,0,0,0,0,3,1,15,1,52,8,-1,-1,-1,1,1
200501GD10220,2,19,0,7,0,1,0,0,0,0,4,1,15,3,-1,-1,-1,-1,-1,-1,-1
200501GD10221,1,4,0,18,0,8,0,0,0,0,1,1,15,1,23,5,-1,-1,-1,7,1
200501GD10221,2,9,0,7,0,8,0,0,0,0,3,1,15,2,22,5,-1,-1,-1,6,1
200501GD10222,1,9,0,3,0,0,0,0,0,0,2,1,15,1,34,6,1997,1,9,3,1
200501GD10222,2,9,0,3,0,0,0,0,0,0,2,1,15,1,19,4,1117,1,14,1,1
200501GD10222,3,9,0,18,0,0,0,0,0,0,1,2,15,1,28,6,-1,-1,-1,3,1
200501GD10224,1,9,0,17,0,1,0,0,0,0,4,1,15,3,-1,-1,1996,1,9,-1,-1
200501GD10225,1,9,0,18,0,0,0,8,0,0,2,1,15,1,36,7,1753,2,3,2,1
200501GD10225,2,9,0,2,0,0,0,0,0,0,3,1,15,1,40,7,2438,1,6,3,1
200501GD10226,1,9,0,18,0,2,0,0,0,0,1,1,15,1,46,8,-1,-1,-1,6,1
200501GD10227,1,1,0,18,0,8,0,0,0,0,3,1,15,2,36,7,-1,-1,-1,3,1
200501GD10227,2,9,0,9,0,8,0,0,0,0,1,1,15,1,-1,-1,1392,1,16,-1,-1
200501GD10228,1,9,0,9,0,8,0,0,0,0,3,1,15,1,41,7,1998,1,11,-1,-1
200501GD10228,2,8,0,18,0,8,0,0,0,0,3,1,15,1,47,8,-1,-1,-1,1,1
200501GD10229,1,9,0,18,0,0,0,0,0,0,1,1,15,2,30,6,1360,1,5,-1,-1
200501GD10230,1,9,0,18,0,8,0,0,0,0,3,1,15,1,51,8,1587,1,10,1,1
200501GD10230,2,9,0,18,0,8,0,0,0,0,1,1,15,1,-1,-1,1905,2,11,-1,-1
200501GD10231,1,1,0,15,0,8,0,0,0,0,1,1,15,1,35,6,-1,-1,-1,1,1
200501GD10231,2,9,0,9,0,8,0,0,0,0,4,1,15,2,29,6,-1,-1,-1,2,1
200501GD10232,1,9,0,18,0,1,0,10,7,10,3,1,15,2,23,5,-1,-1,-1,2,1
200501GD10232,2,9,0,18,0,1,0,0,0,0,1,1,15,1,32,6,1598,1,4,1,1
200501GD10233,1,9,0,9,0,8,0,0,0,0,1,1,15,2,-1,-1,-1,-1,-1,-1,-1
200501GD10233,2,11,0,18,0,8,0,0,0,0,3,1,1,1,25,5,-1,2,6,6,1
200501GD10234,1,9,0,9,0,8,0,0,0,0,0,1,15,1,28,6,3200,1,4,2,1
200501GD10234,2,3,0,18,0,8,0,0,0,0,0,1,15,2,36,7,124,1,2,3,1
200501GD10236,1,9,0,18,0,0,0,0,0,0,1,1,15,2,19,4,2000,1,11,4,1
200501GD10236,2,9,0,4,0,0,0,0,0,0,2,1,15,2,43,7,998,1,7,1,1
200501GD10237,1,3,0,18,0,8,0,0,0,0,1,1,15,1,39,7,124,1,7,-1,-1
200501GD10237,2,9,0,7,0,8,0,0,0,0,1,1,15,1,69,10,1997,2,3,4,1
200501GD10238,1,9,0,9,0,2,0,0,0,0,1,1,15,1,35,6,1590,1,9,2,1
200501GD10238,2,9,0,11,0,2,0,0,0,0,1,1,15,1,54,8,1905,2,10,-1,-1
200501GD10239,1,9,0,7,0,1,0,0,0,0,2,1,15,1,50,8,2497,2,6,1,1
200501GD10239,2,9,0,18,0,1,0,0,0,0,1,1,15,1,-1,-1,1997,1,11,-1,-1
200501GD10240,1,1,0,18,0,8,0,0,0,0,1,1,15,2,29,6,-1,-1,-1,2,1
200501GD10240,2,9,0,9,0,8,0,0,0,0,3,1,15,1,36,7,1796,1,2,2,1
200501GD10241,1,3,0,13,0,1,0,0,0,0,4,1,15,2,44,7,124,1,9,3,1
200501GD10241,2,9,0,9,0,1,0,0,0,0,3,1,15,1,21,5,1600,1,5,2,1
200501GD10242,1,3,0,18,0,0,0,0,0,0,4,1,15,1,22,5,124,1,1,-1,-1
200501GD10242,2,9,0,12,0,0,0,0,0,0,3,1,15,3,-1,-1,-1,-1,-1,-1,-1
200501GD10243,1,9,0,3,0,1,0,0,0,0,2,1,15,1,46,8,1796,1,10,1,1
200501GD10243,2,9,0,18,0,1,0,0,0,0,1,1,15,1,40,7,4973,1,13,1,1
200501GD10245,1,9,0,18,0,8,0,0,0,0,1,1,15,2,23,5,1043,1,14,3,1
200501GD10245,2,9,0,9,0,8,0,0,0,0,4,1,15,1,33,6,1598,1,1,3,1
200501GD10246,1,9,0,10,0,8,0,0,0,0,4,1,15,2,30,6,1242,1,7,2,1
200501GD10246,2,9,0,18,0,8,0,0,0,0,1,1,15,1,50,8,1235,1,15,3,1
200501GD10247,1,5,0,17,0,0,0,7,0,0,4,1,15,1,26,6,599,1,2,6,1
200501GD10248,1,9,0,18,0,1,0,0,0,0,1,1,15,1,-1,-1,-1,-1,-1,-1,-1
200501GD10248,2,1,0,18,0,1,0,0,0,0,3,1,15,2,9,2,-1,-1,-1,1,1
200501GD10249,1,9,0,18,0,0,0,0,0,0,1,1,15,3,-1,-1,1796,1,8,-1,-1
200501GD10250,1,9,0,1,0,0,0,0,0,0,1,1,15,1,43,7,1796,1,3,2,1
200501GD10251,1,9,0,14,0,1,0,0,0,0,1,1,15,1,46,8,1998,2,7,-1,-1
200501GD10252,1,1,0,18,0,2,0,0,0,0,1,1,15,1,17,4,-1,-1,-1,2,1
200501GD10252,2,11,0,2,0,2,0,0,0,0,2,1,15,1,40,7,-1,2,5,2,1
200501GD10253,1,1,0,18,0,0,0,0,0,0,4,1,15,2,31,6,-1,-1,-1,1,1
200501GD10253,2,9,0,11,0,0,0,0,0,0,0,1,15,1,43,7,-1,-1,-1,2,1
200501GD10253,3,9,0,2,0,0,0,0,0,0,3,1,15,3,-1,-1,2494,1,6,-1,-1
200501GD10254,1,11,0,4,0,0,0,0,0,0,0,1,1,1,46,8,-1,2,5,-1,-1
200501GD10255,1,9,0,18,0,8,0,0,0,0,1,1,15,1,29,6,-1,-1,-1,1,1
200501GD10255,2,9,0,9,0,8,0,10,7,1,4,1,15,3,-1,-1,-1,-1,-1,-1,-1
200501GD10256,1,9,0,18,0,2,0,0,0,0,1,1,15,3,-1,-1,-1,-1,-1,-1,-1
200501GD10256,2,1,0,18,0,2,0,0,0,0,4,1,15,1,28,6,-1,-1,-1,1,1
200501GD10257,1,9,0,18,0,2,0,0,0,0,1,1,15,2,19,4,1242,1,7,3,1
200501GD10258,1,90,0,18,0,1,0,0,0,0,1,1,15,3,-1,-1,-1,-1,-1,-1,-1
200501GD10258,2,9,0,3,0,1,0,0,0,0,2,1,15,1,25,5,1495,1,12,2,1
200501GD10258,3,8,0,3,0,1,0,0,0,0,2,1,1,1,31,6,2402,2,-1,6,1
200501GD10258,4,9,0,3,0,1,0,0,0,0,2,1,15,2,23,5,1149,1,4,3,1
200501GD10259,1,9,0,18,0,1,0,0,0,0,1,1,15,1,30,6,1984,1,12,3,1
200501GD10259,2,9,0,3,0,8,0,0,0,0,2,1,15,1,18,4,1389,1,9,4,1
200501GD10259,3,9,0,3,0,8,0,0,0,0,2,1,15,1,32,6,-1,-1,-1,9,3
200501GD10259,4,9,0,3,0,8,0,0,0,0,2,1,15,1,31,6,1598,1,23,-1,-1
200501GD10259,5,9,0,3,0,8,0,0,0,0,2,1,15,2,24,5,1796,1,2,5,1
200501GD10262,1,9,0,9,0,8,0,0,0,0,3,1,15,1,35,6,2254,1,6,2,1
200501GD10262,2,9,0,18,0,8,0,0,0,0,3,1,15,1,48,8,2088,2,8,1,1
200501GD10262,3,9,0,2,0,2,0,0,0,0,3,1,15,1,-1,-1,2435,1,4,-1,-1
200501GD10263,1,3,0,18,0,8,0,0,0,0,1,1,15,1,41,7,-1,-1,-1,2,1
200501GD10263,2,9,0,9,0,8,0,0,0,0,4,1,15,3,-1,-1,-1,-1,-1,-1,-1
200501GD10264,1,9,0,4,0,2,0,0,0,0,2,1,15,2,30,6,1590,1,6,1,1
200501GD10264,2,9,0,4,0,2,0,0,0,0,2,1,15,2,-1,-1,1196,1,12,4,1
200501GD10264,3,9,0,4,0,2,0,0,0,0,2,1,15,1,40,7,1390,1,1,2,1
200501GD10264,4,9,0,18,0,2,0,0,0,0,1,1,15,1,52,8,1590,1,15,-1,-1
200501GD10265,1,11,0,4,0,0,0,0,0,0,0,1,1,1,40,7,-1,2,4,-1,-1
200501GD10266,1,2,0,15,0,2,0,0,0,0,1,1,15,1,23,5,49,1,3,4,1
200501GD10267,1,11,0,9,0,5,0,0,0,0,0,1,15,1,29,6,3900,2,-1,4,1
200501GD10268,1,9,0,18,0,0,0,0,0,0,4,1,15,1,41,7,1998,1,13,2,1
200501GD10269,1,11,0,4,0,0,0,0,0,0,4,1,1,1,57,9,8268,2,3,1,1
200501GD10270,1,9,0,18,0,8,0,0,0,0,1,1,15,1,31,6,-1,-1,-1,2,1
200501GD10271,1,9,0,18,0,1,0,0,0,0,4,1,15,1,49,8,2295,1,4,2,1
200501GD10272,1,9,0,9,0,1,0,0,0,0,4,1,15,1,43,7,2497,1,8,7,3
200501GD10272,2,9,0,18,0,1,0,0,0,0,1,1,15,1,38,7,-1,-1,-1,3,1
200501GD10273,1,3,0,9,0,2,0,0,0,0,1,1,15,1,32,6,85,1,4,1,1
200501GD10275,1,9,0,4,0,1,0,0,0,0,2,1,15,1,63,9,2597,1,3,9,1
200501GD10275,2,9,0,18,0,1,0,0,0,0,1,1,15,1,-1,-1,-1,-1,-1,2,1
200501GD10276,1,9,0,18,0,1,0,0,0,0,3,1,15,1,27,6,1390,1,-1,6,1
200501GD10277,1,9,0,9,0,8,0,0,0,0,3,1,15,1,47,8,1596,1,11,2,1
200501GD10277,2,2,0,18,0,8,0,0,0,0,1,1,15,1,20,4,-1,-1,-1,-1,-1
200501GD10278,1,1,0,18,0,8,0,0,0,0,3,1,15,1,28,6,-1,-1,-1,1,1
200501GD10278,2,9,0,9,0,8,0,0,0,0,3,1,15,3,-1,-1,1996,1,11,-1,-1
200501GD10279,1,1,0,18,0,1,0,0,0,0,1,1,15,1,31,6,-1,-1,-1,1,1
200501GD10279,2,9,0,7,0,1,0,0,0,0,4,1,15,1,-1,-1,1461,2,2,1,1
200501GD10281,1,5,0,18,0,1,0,0,0,0,4,1,15,1,35,6,-1,-1,-1,4,1
200501GD10281,2,19,0,18,0,1,0,0,0,0,3,1,15,1,-1,-1,2800,2,9,3,1
200501GD10282,1,9,0,3,0,1,0,0,0,0,2,1,15,1,33,6,3301,1,5,3,1
200501GD10282,2,9,0,18,0,1,0,0,0,0,1,1,15,3,-1,-1,1783,1,5,-1,-1
200501GD10284,1,9,0,18,0,1,0,10,7,2,4,1,15,1,19,4,1493,1,9,2,1
200501GD10284,2,9,0,9,0,1,0,0,0,0,1,1,15,3,-1,-1,-1,-1,-1,-1,-1
200501GD10285,1,5,0,2,0,1,0,0,0,0,1,1,15,1,48,8,1200,1,14,2,1
200501GD10285,2,9,0,1,0,1,0,0,0,0,2,1,15,1,-1,-1,-1,-1,-1,-1,-1
200501GD10286,1,9,0,18,0,8,0,0,0,0,4,1,15,1,29,6,1896,2,4,6,1
200501GD10286,2,4,0,15,0,8,0,0,0,0,3,1,15,1,-1,-1,-1,-1,-1,-1,-1
200501GD10287,1,1,0,18,0,1,0,0,0,0,3,1,15,2,27,6,-1,-1,-1,2,1
200501GD10287,2,19,0,7,0,1,0,0,0,0,4,1,15,1,-1,-1,1896,2,2,-1,-1
200501GD10289,1,5,0,12,0,0,0,0,0,0,1,1,15,1,24,5,-1,-1,-1,1,1
200501GD10289,2,9,0,18,0,0,0,0,0,0,2,1,15,2,52,8,-1,-1,-1,3,1
200501GD10290,1,9,0,3,0,1,0,0,0,0,2,1,15,1,41,7,1598,1,1,8,1
200501GD10290,2,9,0,18,0,1,0,0,0,0,1,1,15,1,-1,-1,-1,-1,-1,-1,-1
200501GD10291,1,5,0,18,0,8,0,0,0,0,1,1,2,1,25,5,645,1,4,3,1
200501GD10291,2,9,0,18,0,8,0,0,0,0,1,1,15,1,-1,-1,-1,-1,-1,-1,-1
200501GD10292,1,9,4,14,0,1,0,0,0,0,4,1,15,1,50,8,1798,1,1,7,1
200501GD10292,2,1,0,18,0,1,0,0,0,0,3,1,15,1,31,6,-1,-1,-1,2,1
200501GD10293,1,9,0,10,0,8,0,0,0,0,4,1,15,1,50,8,1360,1,4,1,1
200501GD10293,2,1,0,18,0,8,0,0,0,0,1,1,15,1,38,7,-1,-1,-1,-1,-1
200501GD10294,1,21,0,5,0,2,0,0,0,0,4,1,15,1,42,7,5900,2,3,1,1
200501GD10294,2,1,0,18,0,8,0,0,0,0,3,1,15,1,12,3,-1,-1,-1,-1,-1
200501GD10295,1,9,0,18,0,0,0,0,0,0,4,1,15,2,34,6,1598,1,2,2,1
200501GD10297,1,9,0,18,0,1,0,7,0,0,3,1,15,1,49,8,2148,2,4,5,1
200501GD10298,1,1,0,18,0,0,0,0,0,0,0,1,15,1,29,6,-1,-1,-1,5,1
200501GD10300,1,9,0,18,0,0,0,0,0,0,1,1,15,1,30,6,-1,-1,-1,3,1
200501GD10301,1,1,0,14,0,0,0,0,0,0,3,1,15,1,28,6,-1,-1,-1,1,1
200501GD10301,2,9,0,5,0,0,0,0,0,0,4,1,15,1,54,8,1598,1,3,9,1
200501GD10302,1,3,0,18,0,1,0,0,0,0,0,1,15,2,23,5,124,1,4,3,1
200501GD10302,2,19,0,9,0,1,0,0,0,0,0,1,15,1,38,7,2402,2,1,9,1
200501GD10303,1,9,0,9,0,8,0,0,0,0,3,1,15,1,27,6,1796,1,8,7,1
200501GD10303,2,1,0,18,0,8,0,0,0,0,1,1,15,1,30,6,-1,-1,-1,-1,-1
200501GD10304,1,11,0,8,0,8,0,0,0,0,3,1,15,1,33,6,-1,-1,-1,-1,-1
200501GD10305,1,9,0,18,0,1,0,0,0,0,1,1,15,3,-1,-1,-1,-1,-1,-1,-1
200501GD10306,1,9,0,18,0,0,0,0,0,0,2,1,15,2,48,8,1997,2,3,4,1
200501GD10306,2,9,0,18,0,0,0,0,0,0,1,1,15,1,35,6,2685,2,2,2,1
200501GD10308,1,9,0,9,0,3,0,0,0,0,1,1,15,1,42,7,-1,-1,-1,-1,-1
200501GD10308,2,9,0,13,0,1,0,0,0,0,1,1,15,1,27,6,1580,1,14,-1,-1
200501GD10309,1,5,0,18,0,1,0,0,0,0,0,1,15,1,35,6,1250,1,5,3,1
200501GD10310,1,9,0,18,0,0,0,0,0,0,1,1,15,1,44,7,1762,1,8,2,1
200501GD10310,2,9,0,18,0,0,0,0,0,0,2,1,15,1,25,5,1597,1,12,2,1
200501GD10311,1,9,0,9,0,1,0,0,1,10,1,1,15,1,25,5,-1,-1,-1,3,1
200501GD10312,1,9,0,9,0,8,0,0,0,0,1,1,15,1,28,6,1783,1,3,1,1
200501GD10312,2,1,0,18,0,8,0,0,0,0,3,1,15,1,28,6,-1,-1,-1,6,1
200501GD10313,1,9,0,18,0,1,0,0,0,0,3,1,15,2,59,9,1598,1,6,1,1
200501GD10313,2,2,0,18,0,1,0,0,0,0,3,1,15,1,23,5,49,1,4,-1,-1
200501GD10314,1,3,0,18,0,8,0,0,0,0,3,1,15,1,32,6,124,1,6,3,1
200501GD10314,2,9,0,7,0,8,0,0,0,0,4,1,15,1,-1,-1,1597,1,5,-1,-1
200501GD10315,1,1,0,7,0,1,0,0,0,0,3,1,15,2,31,6,-1,-1,-1,2,1
200501GD10315,2,9,0,13,0,1,0,0,0,0,4,1,15,3,-1,-1,-1,-1,-1,-1,-1
200501GD10317,1,3,0,13,0,1,0,0,0,0,4,1,15,1,30,6,102,1,-1,3,1
200501GD10317,2,9,0,9,0,1,0,0,0,0,1,1,15,3,-1,-1,1896,2,4,-1,-1
200501GD10318,1,9,0,18,0,8,0,0,0,0,3,1,15,1,-1,-1,1995,2,4,1,1
200501GD10318,2,9,0,7,0,8,0,0,0,0,1,1,15,3,-1,-1,1597,1,15,-1,-1
200501GD10320,1,9,0,18,0,1,0,0,0,0,3,1,15,1,41,7,1597,1,8,2,1
200501GD10321,1,9,0,18,0,1,0,0,0,0,4,1,15,3,-1,-1,-1,-1,-1,-1,-1
200501GD10322,1,9,0,18,0,1,0,0,0,0,1,1,15,1,-1,-1,-1,-1,-1,2,1
200501GD10323,1,9,0,4,0,8,0,0,0,0,2,1,15,1,25,5,1997,1,9,1,1
200501GD10323,2,19,0,6,0,8,0,0,0,0,1,1,1,1,26,6,2151,2,1,5,3
200501GD10324,1,2,0,18,0,0,0,0,0,0,0,1,15,2,30,6,49,1,3,2,1
200501GD10324,2,9,0,18,0,0,0,0,0,0,0,1,15,3,-1,-1,-1,-1,-1,-1,-1
200501GD10325,1,9,0,18,0,1,0,0,0,0,4,1,15,1,23,5,-1,-1,-1,1,1
200501GD10326,1,9,0,18,0,8,0,0,0,0,1,1,15,1,47,8,2151,2,6,1,1
200501GD10326,2,9,0,9,0,8,0,0,0,0,2,1,15,3,-1,-1,1796,1,10,-1,-1
200501GD10327,1,1,0,14,0,1,0,0,0,0,1,1,15,2,59,9,-1,-1,-1,-1,-1
200501GD10327,2,9,0,2,0,1,0,0,0,0,3,1,15,1,38,7,1998,1,6,2,1
200501GD10328,1,9,0,3,0,1,0,0,0,0,2,1,15,1,49,8,-1,-1,-1,3,1
200501GD10328,2,9,0,18,0,1,0,0,0,0,1,1,15,3,-1,-1,1997,1,8,-1,-1
200501GD10329,1,9,0,1,0,1,0,0,0,0,2,1,15,1,56,9,2438,1,9,-1,-1
200501GD10329,2,3,0,18,0,1,0,0,0,0,1,1,15,2,25,5,125,1,2,2,1
200501GD10331,1,11,1,4,0,0,0,0,0,0,0,1,15,1,53,8,-1,-1,-1,2,1
200501GD10332,1,3,0,13,0,1,0,0,0,0,2,1,15,2,52,8,85,1,9,2,1
200501GD10332,2,9,0,9,0,1,0,0,0,0,3,1,15,2,41,7,1242,1,5,3,1
200501GD10333,1,11,0,18,0,8,0,0,0,0,4,1,15,1,26,6,-1,-1,-1,-1,-1
200501GD10333,2,3,0,18,0,8,0,0,0,0,1,1,15,1,26,6,124,1,6,1,1
200501GD10334,1,11,0,18,0,0,0,0,0,0,4,1,1,3,-1,-1,-1,2,19,-1,-1
200501GD10334,2,1,0,18,0,0,0,0,0,0,3,1,15,2,25,5,-1,-1,-1,3,1
200501GD10335,1,1,0,9,0,1,0,0,0,0,2,1,15,2,52,8,-1,-1,-1,2,1
200501GD10335,2,9,0,18,0,1,0,0,0,0,1,1,15,1,38,7,1598,1,1,1,1
200501GD10337,1,3,0,18,0,1,0,0,0,0,0,1,15,1,33,6,123,1,39,2,1
200501GD10338,1,9,0,9,0,1,0,0,0,0,2,1,15,1,38,7,-1,-1,-1,3,1
200501GD10338,2,19,0,18,0,1,0,0,0,0,1,1,15,3,-1,-1,-1,-1,-1,-1,-1
200501GD10339,1,9,0,18,0,8,0,0,0,0,1,1,15,1,53,8,1799,1,7,-1,-1
200501GD10339,2,9,0,9,0,8,0,0,0,0,4,1,15,1,-1,-1,1392,1,16,-1,-1
200501GD10341,1,9,0,7,0,6,0,0,0,0,1,1,15,1,35,6,1997,2,4,3,1
200501GD10342,1,11,0,5,0,0,0,0,0,0,0,1,1,1,25,5,5900,2,6,2,1
200501GD10344,1,9,0,2,0,0,0,10,1,0,3,1,15,3,-1,-1,1761,1,9,-1,-1
200501GD10344,2,11,0,18,0,0,0,8,0,0,4,1,1,1,39,7,-1,-1,-1,-1,-1
200501GD10345,1,3,0,13,0,1,0,0,0,0,1,1,15,1,47,8,124,1,3,4,1
200501GD10345,2,9,0,9,0,1,0,0,0,0,3,1,15,1,33,6,1242,1,2,2,1
200501GD10346,1,11,0,5,0,0,0,0,0,0,0,1,15,1,53,8,-1,-1,-1,3,1
200501GD10346,2,9,0,11,0,0,0,0,0,0,0,1,15,3,-1,-1,1781,1,9,-1,-1
200501GD10347,1,3,0,18,0,1,0,0,0,0,1,1,15,1,35,6,102,1,1,-1,-1
200501GD10347,2,9,0,7,0,1,0,0,0,0,4,1,15,2,58,9,1781,1,9,-1,-1
200501GD10348,1,11,0,18,0,1,0,0,0,0,4,1,15,1,31,6,7300,2,2,1,1
200501GD10349,1,9,0,10,0,1,0,0,0,0,3,1,15,1,28,6,-1,-1,-1,2,1
200501GD10349,2,1,0,12,0,1,0,0,0,0,1,1,15,1,33,6,-1,-1,-1,1,1
200501GD10350,1,9,0,18,0,2,0,0,0,0,1,1,15,3,-1,-1,1199,1,4,-1,-1
200501GD10351,1,9,0,18,0,0,0,0,0,0,1,1,15,2,53,8,1984,1,8,-1,-1
200501GD10352,1,9,0,18,0,1,0,0,0,0,1,1,15,2,27,6,-1,-1,-1,1,1
200501GD10352,2,9,0,7,0,8,0,0,0,0,1,1,15,1,20,4,1998,1,5,1,1
200501GD10354,1,5,0,18,0,2,1,0,0,0,1,1,15,1,34,6,599,1,2,3,1
200501GD10354,2,9,0,18,0,2,0,0,0,0,0,1,15,3,-1,-1,-1,-1,-1,-1,-1
200501GD10355,1,9,0,7,0,8,0,0,0,0,2,1,15,1,37,7,1834,1,7,-1,-1
200501GD10355,2,1,0,18,0,8,0,0,0,0,1,1,15,1,23,5,-1,-1,-1,-1,-1
200501GD10356,1,11,0,3,0,0,0,0,0,0,0,1,15,1,34,6,-1,2,5,3,1
200501GD10358,1,5,0,9,0,8,0,0,0,0,1,1,15,1,57,9,885,1,7,3,1
200501GD10358,2,9,0,18,0,8,0,0,0,0,1,1,15,2,24,5,1391,1,7,3,1
